sp,lon,lat
"Thalurania furcata (J.F.Gmelin, 1788)",-67.9124,3.81738
"Thalurania furcata (J.F.Gmelin, 1788)",-56.84988,-26.07904
"Thalurania furcata (J.F.Gmelin, 1788)",-50.78458,-3.83014
"Thalurania furcata (J.F.Gmelin, 1788)",-55.93794,-27.36392
"Thalurania furcata (J.F.Gmelin, 1788)",-56.49723,-21.11021
"Thalurania furcata (J.F.Gmelin, 1788)",-75.97302,-9.3556
"Thalurania furcata (J.F.Gmelin, 1788)",-56.84078,-26.09265
"Thalurania furcata (J.F.Gmelin, 1788)",-67.5824,6.15207
"Thalurania furcata (J.F.Gmelin, 1788)",-75.97806,-9.35797
"Thalurania furcata (J.F.Gmelin, 1788)",-76.28,-6.313
"Thalurania furcata (J.F.Gmelin, 1788)",-38.96034,-4.22945
"Thalurania furcata (J.F.Gmelin, 1788)",-72.81246,-12.20789
"Thalurania furcata (J.F.Gmelin, 1788)",-51.88594,3.80279
"Thalurania furcata (J.F.Gmelin, 1788)",-77.71881,-0.71519
"Thalurania furcata (J.F.Gmelin, 1788)",-55.65976,-26.63364
"Thalurania furcata (J.F.Gmelin, 1788)",-75.50863,-9.7561
"Thalurania furcata (J.F.Gmelin, 1788)",-55.66395,-26.63776
"Thalurania furcata (J.F.Gmelin, 1788)",-55.75325,-27.4696
"Thalurania furcata (J.F.Gmelin, 1788)",-77.3164,0.02728
"Thalurania furcata (J.F.Gmelin, 1788)",-63.84155,-18.05448
"Thalurania furcata (J.F.Gmelin, 1788)",-75.98899,-9.31984
"Thalurania furcata (J.F.Gmelin, 1788)",-63.84193,-18.17243
"Thalurania furcata (J.F.Gmelin, 1788)",-73.29188,-3.77871
"Thalurania furcata (J.F.Gmelin, 1788)",-77.30487,0.05271
"Thalurania furcata (J.F.Gmelin, 1788)",-48.05701,-14.14957
"Thalurania furcata (J.F.Gmelin, 1788)",-71.37224,-12.9021
"Thalurania furcata (J.F.Gmelin, 1788)",-55.183,4.954
"Thalurania furcata (J.F.Gmelin, 1788)",-76.28126,-0.43829
"Thalurania furcata (J.F.Gmelin, 1788)",-64.873,-18.144
"Thalurania furcata (J.F.Gmelin, 1788)",-64.262,-18.14628
"Thalurania furcata (J.F.Gmelin, 1788)",-51.04577,-20.10051
"Thalurania furcata (J.F.Gmelin, 1788)",-76.75599,-8.43711
"Thalurania furcata (J.F.Gmelin, 1788)",-55.63618,-27.0613
"Thalurania furcata (J.F.Gmelin, 1788)",-64.868,-18.151
"Thalurania furcata (J.F.Gmelin, 1788)",-48.99119,-15.63887
"Thalurania furcata (J.F.Gmelin, 1788)",-44.03834,-20.0849
"Thalurania furcata (J.F.Gmelin, 1788)",-78.9902,-4.13532
"Thalurania furcata (J.F.Gmelin, 1788)",-51.17753,-20.11351
"Thalurania furcata (J.F.Gmelin, 1788)",-55.75335,-27.4689
"Thalurania furcata (J.F.Gmelin, 1788)",-43.94157,-16.70938
"Thalurania furcata (J.F.Gmelin, 1788)",-60.10232,-3.04864
"Thalurania furcata (J.F.Gmelin, 1788)",-51.1607,-20.07486
"Thalurania furcata (J.F.Gmelin, 1788)",-44.09957,-20.14656
"Thalurania furcata (J.F.Gmelin, 1788)",-72.29793,-12.63817
"Thalurania furcata (J.F.Gmelin, 1788)",-72.29788,-12.6382
"Thalurania furcata (J.F.Gmelin, 1788)",-72.29804,-12.63817
"Thalurania furcata (J.F.Gmelin, 1788)",-76.45919,-0.47107
"Thalurania furcata (J.F.Gmelin, 1788)",-73.3952,-3.92875
"Thalurania furcata (J.F.Gmelin, 1788)",-73.39299,-3.93194
"Thalurania furcata (J.F.Gmelin, 1788)",-52.3207,4.72629
"Thalurania furcata (J.F.Gmelin, 1788)",-56.22361,-26.93225
"Thalurania furcata (J.F.Gmelin, 1788)",-48.30212,-17.04836
"Thalurania furcata (J.F.Gmelin, 1788)",-69.08904,-12.47725
"Thalurania furcata (J.F.Gmelin, 1788)",-72.05267,-13.0092
"Thalurania furcata (J.F.Gmelin, 1788)",-65.76733,-17.16218
"Thalurania furcata (J.F.Gmelin, 1788)",-51.88236,3.85079
"Thalurania furcata (J.F.Gmelin, 1788)",-54.99011,-8.19889
"Thalurania furcata (J.F.Gmelin, 1788)",-68.3579,3.95248
"Thalurania furcata (J.F.Gmelin, 1788)",-72.20638,2.96011
"Thalurania furcata (J.F.Gmelin, 1788)",-46.54766,-2.61106
"Thalurania furcata (J.F.Gmelin, 1788)",-75.25428,-10.75788
"Thalurania furcata (J.F.Gmelin, 1788)",-76.31034,0.52374
"Thalurania furcata (J.F.Gmelin, 1788)",-73.876,3.75249
"Thalurania furcata (J.F.Gmelin, 1788)",-78.64761,-4.25509
"Thalurania furcata (J.F.Gmelin, 1788)",-56.49604,-21.1132
"Thalurania furcata (J.F.Gmelin, 1788)",-49.285,-16.5631
"Thalurania furcata (J.F.Gmelin, 1788)",-48.17726,-15.58403
"Thalurania furcata (J.F.Gmelin, 1788)",-47.53286,-14.13784
"Thalurania furcata (J.F.Gmelin, 1788)",-49.28449,-16.56485
"Thalurania furcata (J.F.Gmelin, 1788)",-48.2887,-10.24937
"Thalurania furcata (J.F.Gmelin, 1788)",-76.96763,-6.02572
"Thalurania furcata (J.F.Gmelin, 1788)",-55.70433,-27.46083
"Thalurania furcata (J.F.Gmelin, 1788)",-77.7662,-0.96876
"Thalurania furcata (J.F.Gmelin, 1788)",-55.60287,-26.98671
"Thalurania furcata (J.F.Gmelin, 1788)",-43.85195,-19.96803
"Thalurania furcata (J.F.Gmelin, 1788)",-63.87226,-8.61046
"Thalurania furcata (J.F.Gmelin, 1788)",-76.30229,-6.46032
"Thalurania furcata (J.F.Gmelin, 1788)",-77.73041,-0.69517
"Thalurania furcata (J.F.Gmelin, 1788)",-76.46923,1.07124
"Thalurania furcata (J.F.Gmelin, 1788)",-76.28033,-0.43973
"Thalurania furcata (J.F.Gmelin, 1788)",-43.74939,-20.65224
"Thalurania furcata (J.F.Gmelin, 1788)",-77.78244,-0.80921
"Thalurania furcata (J.F.Gmelin, 1788)",-71.50646,-13.0408
"Thalurania furcata (J.F.Gmelin, 1788)",-71.50835,-13.03894
"Thalurania furcata (J.F.Gmelin, 1788)",-43.81894,-20.03834
"Thalurania furcata (J.F.Gmelin, 1788)",-57.0635,-25.60384
"Thalurania furcata (J.F.Gmelin, 1788)",-56.8745,-26.03984
"Thalurania furcata (J.F.Gmelin, 1788)",-60.07389,-2.71815
"Thalurania furcata (J.F.Gmelin, 1788)",-72.29836,-12.64124
"Thalurania furcata (J.F.Gmelin, 1788)",-45.00217,-19.21079
"Thalurania furcata (J.F.Gmelin, 1788)",-44.27087,-19.45282
"Thalurania furcata (J.F.Gmelin, 1788)",-55.60316,-26.99613
"Thalurania furcata (J.F.Gmelin, 1788)",-70.08264,1.11909
"Thalurania furcata (J.F.Gmelin, 1788)",-70.11346,1.13806
"Thalurania furcata (J.F.Gmelin, 1788)",-49.12028,-5.43522
"Thalurania furcata (J.F.Gmelin, 1788)",-70.78127,-13.25923
"Thalurania furcata (J.F.Gmelin, 1788)",-76.43945,-0.5235
"Thalurania furcata (J.F.Gmelin, 1788)",-55.65023,-15.34926
"Thalurania furcata (J.F.Gmelin, 1788)",-77.52596,-1.05285
"Thalurania furcata (J.F.Gmelin, 1788)",-63.84209,-18.17248
"Thalurania furcata (J.F.Gmelin, 1788)",-44.38628,-19.71039
"Thalurania furcata (J.F.Gmelin, 1788)",-76.34967,1.14284
"Thalurania furcata (J.F.Gmelin, 1788)",-78.06663,-1.40104
"Thalurania furcata (J.F.Gmelin, 1788)",-58.90565,4.24439
"Thalurania furcata (J.F.Gmelin, 1788)",-43.74185,-16.81298
"Thalurania furcata (J.F.Gmelin, 1788)",-75.58659,-10.19532
"Thalurania furcata (J.F.Gmelin, 1788)",-50.06988,-6.06988
"Thalurania furcata (J.F.Gmelin, 1788)",-50.0893,-6.49024
"Thalurania furcata (J.F.Gmelin, 1788)",-56.22381,-26.93225
"Thalurania furcata (J.F.Gmelin, 1788)",-73.98228,3.25446
"Thalurania furcata (J.F.Gmelin, 1788)",-48.2814,-18.75993
"Thalurania furcata (J.F.Gmelin, 1788)",-76.96312,-6.08096
"Thalurania furcata (J.F.Gmelin, 1788)",-47.81631,-14.19452
"Thalurania furcata (J.F.Gmelin, 1788)",-51.9653,-3.45383
"Thalurania furcata (J.F.Gmelin, 1788)",-59.93982,-3.00741
"Thalurania furcata (J.F.Gmelin, 1788)",-50.31045,-5.67402
"Thalurania furcata (J.F.Gmelin, 1788)",-44.38398,-19.71501
"Thalurania furcata (J.F.Gmelin, 1788)",-63.46049,-8.74403
"Thalurania furcata (J.F.Gmelin, 1788)",-76.51179,1.3798
"Thalurania furcata (J.F.Gmelin, 1788)",-73.35975,-3.93753
"Thalurania furcata (J.F.Gmelin, 1788)",-44.09569,-20.12493
"Thalurania furcata (J.F.Gmelin, 1788)",-67.86423,-10.04643
"Thalurania furcata (J.F.Gmelin, 1788)",-72.52363,-12.60694
"Thalurania furcata (J.F.Gmelin, 1788)",-72.52491,-12.60861
"Thalurania furcata (J.F.Gmelin, 1788)",-70.78119,-13.25916
"Thalurania furcata (J.F.Gmelin, 1788)",-77.76729,-0.72504
"Thalurania furcata (J.F.Gmelin, 1788)",-60.11382,-2.58563
"Thalurania furcata (J.F.Gmelin, 1788)",-76.41659,-0.52448
"Thalurania furcata (J.F.Gmelin, 1788)",-51.1388,-20.09892
"Thalurania furcata (J.F.Gmelin, 1788)",-63.91564,-8.68496
"Thalurania furcata (J.F.Gmelin, 1788)",-43.75539,-21.1255
"Thalurania furcata (J.F.Gmelin, 1788)",-69.94115,-13.03484
"Thalurania furcata (J.F.Gmelin, 1788)",-51.71593,-3.10508
"Thalurania furcata (J.F.Gmelin, 1788)",-54.79793,-26.72808
"Thalurania furcata (J.F.Gmelin, 1788)",-48.07252,-10.75078
"Thalurania furcata (J.F.Gmelin, 1788)",-49.62383,-9.64632
"Thalurania furcata (J.F.Gmelin, 1788)",-58.70158,-13.42859
"Thalurania furcata (J.F.Gmelin, 1788)",-58.70406,-13.4313
"Thalurania furcata (J.F.Gmelin, 1788)",-53.87791,5.56364
"Thalurania furcata (J.F.Gmelin, 1788)",-70.00961,-11.89926
"Thalurania furcata (J.F.Gmelin, 1788)",-70.00743,-11.89719
"Thalurania furcata (J.F.Gmelin, 1788)",-72.14314,3.05534
"Thalurania furcata (J.F.Gmelin, 1788)",-71.37218,-12.90213
"Thalurania furcata (J.F.Gmelin, 1788)",-71.37092,-12.90284
"Thalurania furcata (J.F.Gmelin, 1788)",-71.37005,-12.89936
"Thalurania furcata (J.F.Gmelin, 1788)",-47.77797,-15.84343
"Thalurania furcata (J.F.Gmelin, 1788)",-43.49324,-18.42224
"Thalurania furcata (J.F.Gmelin, 1788)",-43.53607,-18.42044
"Thalurania furcata (J.F.Gmelin, 1788)",-76.37839,0.50611
"Thalurania furcata (J.F.Gmelin, 1788)",-52.8095,5.11869
"Thalurania furcata (J.F.Gmelin, 1788)",-76.34112,-6.44035
"Thalurania furcata (J.F.Gmelin, 1788)",-78.43044,-2.99171
"Thalurania furcata (J.F.Gmelin, 1788)",-63.87125,-18.18138
"Thalurania furcata (J.F.Gmelin, 1788)",-63.8726,-18.18232
"Thalurania furcata (J.F.Gmelin, 1788)",-63.8807,-18.1844
"Thalurania furcata (J.F.Gmelin, 1788)",-63.48635,10.15523
"Thalurania furcata (J.F.Gmelin, 1788)",-48.52499,-10.00154
"Thalurania furcata (J.F.Gmelin, 1788)",-48.52522,-10.00216
"Thalurania furcata (J.F.Gmelin, 1788)",-49.95806,-9.31073
"Thalurania furcata (J.F.Gmelin, 1788)",-78.94336,-5.66884
"Thalurania furcata (J.F.Gmelin, 1788)",-48.05507,-14.15101
"Thalurania furcata (J.F.Gmelin, 1788)",-38.96405,-4.21301
"Thalurania furcata (J.F.Gmelin, 1788)",-54.67516,-20.51956
"Thalurania furcata (J.F.Gmelin, 1788)",-76.21732,-6.69282
"Thalurania furcata (J.F.Gmelin, 1788)",-76.22615,-6.72952
"Thalurania furcata (J.F.Gmelin, 1788)",-56.3,-26.93333
"Thalurania furcata (J.F.Gmelin, 1788)",-49.33147,-16.84282
"Thalurania furcata (J.F.Gmelin, 1788)",-43.30395,-16.62921
"Thalurania furcata (J.F.Gmelin, 1788)",-47.55413,-14.13835
"Thalurania furcata (J.F.Gmelin, 1788)",-43.86601,-20.00912
"Thalurania furcata (J.F.Gmelin, 1788)",-76.915,-6.24658
"Thalurania furcata (J.F.Gmelin, 1788)",-44.24609,-19.46509
"Thalurania furcata (J.F.Gmelin, 1788)",-76.22612,-6.72959
"Thalurania furcata (J.F.Gmelin, 1788)",-73.26989,-3.76043
"Thalurania furcata (J.F.Gmelin, 1788)",-73.40706,-3.91366
"Thalurania furcata (J.F.Gmelin, 1788)",-73.40318,-3.91649
"Thalurania furcata (J.F.Gmelin, 1788)",-38.95896,-4.22967
"Thalurania furcata (J.F.Gmelin, 1788)",-47.75464,-15.85309
"Thalurania furcata (J.F.Gmelin, 1788)",-47.89308,-15.72873
"Thalurania furcata (J.F.Gmelin, 1788)",-48.30259,-1.19011
"Thalurania furcata (J.F.Gmelin, 1788)",-48.30054,-1.19604
"Thalurania furcata (J.F.Gmelin, 1788)",-63.9604,-19.77206
"Thalurania furcata (J.F.Gmelin, 1788)",-43.99034,-2.85721
"Thalurania furcata (J.F.Gmelin, 1788)",-38.92991,-4.25062
"Thalurania furcata (J.F.Gmelin, 1788)",-76.30811,-6.45561
"Thalurania furcata (J.F.Gmelin, 1788)",-63.62865,-17.48063
"Thalurania furcata (J.F.Gmelin, 1788)",-44.1471,-20.13402
"Thalurania furcata (J.F.Gmelin, 1788)",-52.774,5.1019
"Thalurania furcata (J.F.Gmelin, 1788)",-47.54143,-19.86701
"Thalurania furcata (J.F.Gmelin, 1788)",-71.48379,-13.02561
"Thalurania furcata (J.F.Gmelin, 1788)",-70.35093,-12.63699
"Thalurania furcata (J.F.Gmelin, 1788)",-54.57432,-20.42894
"Thalurania furcata (J.F.Gmelin, 1788)",-55.18652,-27.57464
"Thalurania furcata (J.F.Gmelin, 1788)",-44.04134,-20.08509
"Thalurania furcata (J.F.Gmelin, 1788)",-48.40283,-18.9784
"Thalurania furcata (J.F.Gmelin, 1788)",-77.56393,-1.05769
"Thalurania furcata (J.F.Gmelin, 1788)",-54.59336,-20.47015
"Thalurania furcata (J.F.Gmelin, 1788)",-77.54153,-1.08441
"Thalurania furcata (J.F.Gmelin, 1788)",-70.23406,-12.85882
"Thalurania furcata (J.F.Gmelin, 1788)",-67.51712,-14.4346
"Thalurania furcata (J.F.Gmelin, 1788)",-56.6752,-16.50443
"Thalurania furcata (J.F.Gmelin, 1788)",-77.71313,-0.72059
"Thalurania furcata (J.F.Gmelin, 1788)",-56.09852,-9.87794
"Thalurania furcata (J.F.Gmelin, 1788)",-76.30224,-6.46025
"Thalurania furcata (J.F.Gmelin, 1788)",-71.40382,-12.89492
"Thalurania furcata (J.F.Gmelin, 1788)",-73.57956,4.73382
"Thalurania furcata (J.F.Gmelin, 1788)",-75.57706,-10.23514
"Thalurania furcata (J.F.Gmelin, 1788)",-75.57384,-10.18252
"Thalurania furcata (J.F.Gmelin, 1788)",-73.68054,4.16619
"Thalurania furcata (J.F.Gmelin, 1788)",-77.98388,-5.85586
"Thalurania furcata (J.F.Gmelin, 1788)",-77.57606,-0.71959
"Thalurania furcata (J.F.Gmelin, 1788)",-73.65552,4.1875
"Thalurania furcata (J.F.Gmelin, 1788)",-43.88739,-20.0346
"Thalurania furcata (J.F.Gmelin, 1788)",-50.06989,-6.06987
"Thalurania furcata (J.F.Gmelin, 1788)",-77.04165,-6.0227
"Thalurania furcata (J.F.Gmelin, 1788)",-75.46133,-9.67327
"Thalurania furcata (J.F.Gmelin, 1788)",-73.41295,-3.85576
"Thalurania furcata (J.F.Gmelin, 1788)",-69.96286,-12.09451
"Thalurania furcata (J.F.Gmelin, 1788)",-69.17226,-12.22648
"Thalurania furcata (J.F.Gmelin, 1788)",-46.40603,-12.70856
"Thalurania furcata (J.F.Gmelin, 1788)",-73.84753,2.07211
"Thalurania furcata (J.F.Gmelin, 1788)",-70.10028,-12.56922
"Thalurania furcata (J.F.Gmelin, 1788)",-63.51246,-19.10057
"Thalurania furcata (J.F.Gmelin, 1788)",-67.92026,-14.16525
"Thalurania furcata (J.F.Gmelin, 1788)",-63.60887,-18.11962
"Thalurania furcata (J.F.Gmelin, 1788)",-69.0124,-11.41188
"Thalurania furcata (J.F.Gmelin, 1788)",-63.63028,-20.46306
"Thalurania furcata (J.F.Gmelin, 1788)",-72.52367,-12.60699
"Thalurania furcata (J.F.Gmelin, 1788)",-48.65008,-8.02033
"Thalurania furcata (J.F.Gmelin, 1788)",-71.56599,-12.9591
"Thalurania furcata (J.F.Gmelin, 1788)",-69.95986,-4.1676
"Thalurania furcata (J.F.Gmelin, 1788)",-71.4624,-13.02678
"Thalurania furcata (J.F.Gmelin, 1788)",-76.2252,-6.42534
"Thalurania furcata (J.F.Gmelin, 1788)",-61.08342,4.59
"Thalurania furcata (J.F.Gmelin, 1788)",-67.42086,5.54098
"Thalurania furcata (J.F.Gmelin, 1788)",-67.52508,5.52804
"Thalurania furcata (J.F.Gmelin, 1788)",-71.4626,-13.0268
"Thalurania furcata (J.F.Gmelin, 1788)",-67.52508,5.52794
"Thalurania furcata (J.F.Gmelin, 1788)",-67.37867,5.5389
"Thalurania furcata (J.F.Gmelin, 1788)",-69.01883,-11.40828
"Thalurania furcata (J.F.Gmelin, 1788)",-61.90006,7.92222
"Thalurania furcata (J.F.Gmelin, 1788)",-47.99169,-15.9214
"Thalurania furcata (J.F.Gmelin, 1788)",-73.77731,2.15264
"Thalurania furcata (J.F.Gmelin, 1788)",-43.90187,-16.75401
"Thalurania furcata (J.F.Gmelin, 1788)",-75.36285,-11.18146
"Thalurania furcata (J.F.Gmelin, 1788)",-76.37241,0.50574
"Thalurania furcata (J.F.Gmelin, 1788)",-63.43398,10.18568
"Thalurania furcata (J.F.Gmelin, 1788)",-63.39937,10.16513
"Thalurania furcata (J.F.Gmelin, 1788)",-63.43557,10.186
"Thalurania furcata (J.F.Gmelin, 1788)",-63.40046,10.16618
"Thalurania furcata (J.F.Gmelin, 1788)",-63.4016,10.16658
"Thalurania furcata (J.F.Gmelin, 1788)",-63.40147,10.16649
"Thalurania furcata (J.F.Gmelin, 1788)",-63.40709,10.16654
"Thalurania furcata (J.F.Gmelin, 1788)",-63.41302,10.16388
"Thalurania furcata (J.F.Gmelin, 1788)",-63.43032,10.18517
"Thalurania furcata (J.F.Gmelin, 1788)",-63.43246,10.18504
"Thalurania furcata (J.F.Gmelin, 1788)",-69.99164,-4.05596
"Thalurania furcata (J.F.Gmelin, 1788)",-51.84856,-6.6415
"Thalurania furcata (J.F.Gmelin, 1788)",-76.62486,-0.40661
"Thalurania furcata (J.F.Gmelin, 1788)",-63.98699,-8.54537
"Thalurania furcata (J.F.Gmelin, 1788)",-76.53008,-0.41885
"Thalurania furcata (J.F.Gmelin, 1788)",-72.52371,-12.60707
"Thalurania furcata (J.F.Gmelin, 1788)",-71.5452,-13.05585
"Thalurania furcata (J.F.Gmelin, 1788)",-73.77249,4.00583
"Thalurania furcata (J.F.Gmelin, 1788)",-77.564,-0.828
"Thalurania furcata (J.F.Gmelin, 1788)",-63.39857,10.16584
"Thalurania furcata (J.F.Gmelin, 1788)",-76.61703,-0.39556
"Thalurania furcata (J.F.Gmelin, 1788)",-47.13872,-20.54152
"Thalurania furcata (J.F.Gmelin, 1788)",-56.61546,-21.02677
"Thalurania furcata (J.F.Gmelin, 1788)",-60.33719,-7.76136
"Thalurania furcata (J.F.Gmelin, 1788)",-47.46861,-14.06174
"Thalurania furcata (J.F.Gmelin, 1788)",-78.07973,-1.45656
"Thalurania furcata (J.F.Gmelin, 1788)",-60.5172,-7.73974
"Thalurania furcata (J.F.Gmelin, 1788)",-53.91363,5.4513
"Thalurania furcata (J.F.Gmelin, 1788)",-59.91151,-2.01736
"Thalurania furcata (J.F.Gmelin, 1788)",-44.04666,-20.09528
"Thalurania furcata (J.F.Gmelin, 1788)",-38.97234,-4.21021
"Thalurania furcata (J.F.Gmelin, 1788)",-60.60241,-7.69503
"Thalurania furcata (J.F.Gmelin, 1788)",-60.57314,-7.76874
"Thalurania furcata (J.F.Gmelin, 1788)",-71.37083,-12.89907
"Thalurania furcata (J.F.Gmelin, 1788)",-43.54069,-18.40397
"Thalurania furcata (J.F.Gmelin, 1788)",-60.40837,-7.76105
"Thalurania furcata (J.F.Gmelin, 1788)",-72.51807,-12.60836
"Thalurania furcata (J.F.Gmelin, 1788)",-72.59955,-12.77929
"Thalurania furcata (J.F.Gmelin, 1788)",-57.16667,-22.41667
"Thalurania furcata (J.F.Gmelin, 1788)",-64.01858,-9.11758
"Thalurania furcata (J.F.Gmelin, 1788)",-48.82201,-15.76828
"Thalurania furcata (J.F.Gmelin, 1788)",-72.56864,-12.82473
"Thalurania furcata (J.F.Gmelin, 1788)",-58.98927,-3.2008
"Thalurania furcata (J.F.Gmelin, 1788)",-72.58307,-12.82101
"Thalurania furcata (J.F.Gmelin, 1788)",-57.86044,5.68205
"Thalurania furcata (J.F.Gmelin, 1788)",-43.98243,-16.87847
"Thalurania furcata (J.F.Gmelin, 1788)",-60.2559,-7.86705
"Thalurania furcata (J.F.Gmelin, 1788)",-55.133,-14.98537
"Thalurania furcata (J.F.Gmelin, 1788)",-54.58712,-20.39355
"Thalurania furcata (J.F.Gmelin, 1788)",-49.14171,-16.53579
"Thalurania furcata (J.F.Gmelin, 1788)",-61.80377,-14.28442
"Thalurania furcata (J.F.Gmelin, 1788)",-61.99516,-14.10279
"Thalurania furcata (J.F.Gmelin, 1788)",-69.48945,-12.86157
"Thalurania furcata (J.F.Gmelin, 1788)",-48.29496,-1.21124
"Thalurania furcata (J.F.Gmelin, 1788)",-49.15446,-16.42786
"Thalurania furcata (J.F.Gmelin, 1788)",-56.69135,-16.45692
"Thalurania furcata (J.F.Gmelin, 1788)",-52.50639,4.51864
"Thalurania furcata (J.F.Gmelin, 1788)",-75.3501,-9.4355
"Thalurania furcata (J.F.Gmelin, 1788)",-73.68094,4.1636
"Thalurania furcata (J.F.Gmelin, 1788)",-61.86993,-13.57452
"Thalurania furcata (J.F.Gmelin, 1788)",-47.898,-14.07612
"Thalurania furcata (J.F.Gmelin, 1788)",-73.77393,4.00473
"Thalurania furcata (J.F.Gmelin, 1788)",-43.6075,-19.3539
"Thalurania furcata (J.F.Gmelin, 1788)",-44.04798,-20.08022
"Thalurania furcata (J.F.Gmelin, 1788)",-44.09483,-20.12582
"Thalurania furcata (J.F.Gmelin, 1788)",-43.6086,-19.31724
"Thalurania furcata (J.F.Gmelin, 1788)",-43.29654,-16.62367
"Thalurania furcata (J.F.Gmelin, 1788)",-62.91123,-16.37351
"Thalurania furcata (J.F.Gmelin, 1788)",-60.05826,-2.80601
"Thalurania furcata (J.F.Gmelin, 1788)",-60.03678,-2.79334
"Thalurania furcata (J.F.Gmelin, 1788)",-56.28207,-25.73228
"Thalurania furcata (J.F.Gmelin, 1788)",-78.68505,-3.9748
"Thalurania furcata (J.F.Gmelin, 1788)",-63.65952,-17.46343
"Thalurania furcata (J.F.Gmelin, 1788)",-72.90675,-12.39624
"Thalurania furcata (J.F.Gmelin, 1788)",-76.37347,-0.4983
"Thalurania furcata (J.F.Gmelin, 1788)",-46.38298,-20.25188
"Thalurania furcata (J.F.Gmelin, 1788)",-73.68373,4.16503
"Thalurania furcata (J.F.Gmelin, 1788)",-77.51182,-2.3818
"Thalurania furcata (J.F.Gmelin, 1788)",-76.57222,-0.27133
"Thalurania furcata (J.F.Gmelin, 1788)",-47.95979,-15.50977
"Thalurania furcata (J.F.Gmelin, 1788)",-73.82183,-12.50343
"Thalurania furcata (J.F.Gmelin, 1788)",-73.68452,4.16481
"Thalurania furcata (J.F.Gmelin, 1788)",-76.38632,0.48303
"Thalurania furcata (J.F.Gmelin, 1788)",-58.9055,4.24488
"Thalurania furcata (J.F.Gmelin, 1788)",-60.86491,5.09351
"Thalurania furcata (J.F.Gmelin, 1788)",-71.37564,-12.87021
"Thalurania furcata (J.F.Gmelin, 1788)",-72.24741,-3.62118
"Thalurania furcata (J.F.Gmelin, 1788)",-70.1436,-11.34323
"Thalurania furcata (J.F.Gmelin, 1788)",-55.4937,4.64754
"Thalurania furcata (J.F.Gmelin, 1788)",-72.66222,2.57056
"Thalurania furcata (J.F.Gmelin, 1788)",-61.34299,4.58474
"Thalurania furcata (J.F.Gmelin, 1788)",-47.514,-14.134
"Thalurania furcata (J.F.Gmelin, 1788)",-48.23384,-15.97469
"Thalurania furcata (J.F.Gmelin, 1788)",-78.6476,-4.25953
"Thalurania furcata (J.F.Gmelin, 1788)",-38.96223,-4.23245
"Thalurania furcata (J.F.Gmelin, 1788)",-46.36841,-20.24414
"Thalurania furcata (J.F.Gmelin, 1788)",-50.06077,-6.06072
"Thalurania furcata (J.F.Gmelin, 1788)",-47.85168,-15.8655
"Thalurania furcata (J.F.Gmelin, 1788)",-44.21794,-20.12474
"Thalurania furcata (J.F.Gmelin, 1788)",-46.36393,-20.24356
"Thalurania furcata (J.F.Gmelin, 1788)",-49.11783,-16.58503
"Thalurania furcata (J.F.Gmelin, 1788)",-69.04328,-12.5254
"Thalurania furcata (J.F.Gmelin, 1788)",-56.85,-26.07472
"Thalurania furcata (J.F.Gmelin, 1788)",-52.0011,0.90017
"Thalurania furcata (J.F.Gmelin, 1788)",-38.95896,-4.22931
"Thalurania furcata (J.F.Gmelin, 1788)",-52.26387,-6.91206
"Thalurania furcata (J.F.Gmelin, 1788)",-40.40958,-3.62728
"Thalurania furcata (J.F.Gmelin, 1788)",-38.93926,-4.24084
"Thalurania furcata (J.F.Gmelin, 1788)",-69.1974,-12.638
"Thalurania furcata (J.F.Gmelin, 1788)",-56.22316,-25.77073
"Thalurania furcata (J.F.Gmelin, 1788)",-56.22657,-25.77111
"Thalurania furcata (J.F.Gmelin, 1788)",-76.39378,-0.52266
"Thalurania furcata (J.F.Gmelin, 1788)",-64.74538,-3.37227
"Thalurania furcata (J.F.Gmelin, 1788)",-47.94983,-14.20426
"Thalurania furcata (J.F.Gmelin, 1788)",-54.60203,-20.38156
"Thalurania furcata (J.F.Gmelin, 1788)",-47.81041,-14.19488
"Thalurania furcata (J.F.Gmelin, 1788)",-76.29725,-0.43939
"Thalurania furcata (J.F.Gmelin, 1788)",-43.81571,-20.66453
"Thalurania furcata (J.F.Gmelin, 1788)",-47.5042,-14.12709
"Thalurania furcata (J.F.Gmelin, 1788)",-55.79192,-14.87163
"Thalurania furcata (J.F.Gmelin, 1788)",-54.60128,-20.46756
"Thalurania furcata (J.F.Gmelin, 1788)",-71.38529,-12.85396
"Thalurania furcata (J.F.Gmelin, 1788)",-47.47383,-15.77528
"Thalurania furcata (J.F.Gmelin, 1788)",-48.43944,-19.52028
"Thalurania furcata (J.F.Gmelin, 1788)",-47.8263,-14.17104
"Thalurania furcata (J.F.Gmelin, 1788)",-47.43935,-13.80141
"Thalurania furcata (J.F.Gmelin, 1788)",-56.77812,-17.36073
"Thalurania furcata (J.F.Gmelin, 1788)",-71.48339,-13.02518
"Thalurania furcata (J.F.Gmelin, 1788)",-46.84722,-12.88334
"Thalurania furcata (J.F.Gmelin, 1788)",-71.37241,-12.90194
"Thalurania furcata (J.F.Gmelin, 1788)",-44.17928,-19.47468
"Thalurania furcata (J.F.Gmelin, 1788)",-43.30401,-16.62906
"Thalurania furcata (J.F.Gmelin, 1788)",-73.56805,4.29163
"Thalurania furcata (J.F.Gmelin, 1788)",-72.82891,-12.64191
