sp,lon,lat
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.08763,-16.4005
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.34353,3.66439
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.97633,-3.10047
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.01511,1.49998
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.67659,-14.1054
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.39077,4.71899
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-36.3849,-9.44522
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.54484,-15.38883
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-58.14385,6.80555
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.02552,-2.0528
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.13016,1.8275
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.88233,3.88449
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.69368,5.16121
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.33814,4.83995
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-48.30415,-1.49696
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.82867,-8.61012
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.33234,-9.21755
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.33238,-9.21753
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-48.31456,-1.49482
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-64.98852,7.07912
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.42031,5.96703
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.04496,-14.20651
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.76363,-9.61084
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.09365,-14.44831
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.16017,-14.24981
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.10503,4.5964
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.13572,-16.42581
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.14001,-7.93286
"Picumnus exilis buffonii Lafresnaye, 1845",-58.9924,-3.2279
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.76691,-9.61804
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.04449,-14.46378
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.32088,-2.56858
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-58.98677,-3.21464
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.76109,-9.61469
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.04556,-14.48955
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.0347,-14.79813
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-38.40417,-12.44858
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.03975,-7.93375
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.77956,7.99804
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.15612,5.83353
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.43425,3.36196
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.06416,-14.4595
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.0511,-1.981
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.2836,4.716
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.03745,-3.10143
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.01676,-14.10367
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-36.00065,-9.17244
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.85641,-8.69407
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.02692,-1.98814
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.96784,-3.07092
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.10791,-3.06279
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.9474,-8.01056
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.03167,-14.7931
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-51.40947,0.70837
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.0966,-14.33521
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.48446,5.01152
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.035,-14.27584
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.4531,4.96844
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.85628,-8.69391
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.94533,-2.65257
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.8619,-7.13634
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.837,-8.72216
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.18277,-8.62849
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-58.46288,-3.12235
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.31006,3.75279
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.55,4.02917
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-38.99464,-14.28012
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-38.99468,-14.28007
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.63336,8.04995
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.01239,-14.16062
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.83578,-7.92826
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.86697,3.81284
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.06099,-14.42237
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.05403,-14.42659
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.34389,4.6655
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.2661,-13.82919
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.64289,8.04488
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-46.82733,-3.51072
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.12553,4.49661
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.11292,-16.35122
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.76077,-9.61363
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.6173,5.0524
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.27042,4.89903
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.86706,3.81291
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.09008,-2.7977
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.87534,-9.21654
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.06115,4.15458
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.34705,3.6608
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.70741,8.0965
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.71905,8.1105
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.88657,3.90139
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.91624,3.8626
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.61454,5.06562
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.13827,1.79132
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.88026,3.87213
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.92757,3.86573
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.45144,4.28115
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.76016,-9.61223
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.02279,-16.27766
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.34348,3.663
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.05298,4.14575
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-64.99807,7.07495
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.05888,4.16595
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.8568,-7.06238
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.98476,-3.09873
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.09112,-8.71531
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.20464,1.7785
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.39301,3.56161
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.02417,-16.27789
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.4194,4.63588
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.41692,4.64233
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.177,5.47237
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.80083,2.53512
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-64.99701,7.07278
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-65.01319,7.29272
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.93075,3.74023
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-38.14215,-12.6556
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.00279,1.48882
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.6449,3.30589
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.77972,-14.13415
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-51.29416,-0.13041
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.95841,-8.07487
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.36224,4.91396
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-38.45417,-12.5156
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-38.98563,-14.28635
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.08825,-14.3082
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-45.61034,-3.54585
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-64.99741,7.07471
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.58983,4.47075
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.27484,4.70761
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.25889,4.70444
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-46.83209,-3.49902
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.67722,5.15982
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.61821,5.1061
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-46.83208,-3.49894
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.8921,-2.41002
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.31164,4.94661
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.7302,5.12176
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.06298,4.16614
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.95776,-6.99795
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-37.77268,-11.74848
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-36.45689,-9.24712
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-36.42288,-9.26143
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.92886,-7.92914
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.97848,-9.51693
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-53.17487,3.60942
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.76091,-9.61244
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.63585,5.14803
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.04109,-1.97573
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.01428,-7.15286
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.02774,-1.98839
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.76091,-9.61259
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.32624,4.94032
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.34367,4.83141
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.75771,-9.61442
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.98265,-3.07497
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.96434,-9.55725
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.222,5.46067
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-37.40048,-11.50373
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.00864,-14.1192
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.59632,-11.43047
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.75816,3.76208
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.1888,-3.29006
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.08303,-14.43523
"Picumnus exilis buffonii Lafresnaye, 1845",-61.062,1.439
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.87442,-9.21368
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-37.356,-11.201
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.22426,-14.32403
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.3187,-7.58371
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.00546,1.45933
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.10695,-3.06164
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.88156,3.88046
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.89681,3.87245
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.4577,4.7962
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.2011,-8.04305
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-53.10937,5.40736
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.95475,-9.83176
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-36.17896,-10.12594
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.76031,-9.61223
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.52542,2.82437
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.81287,-9.55437
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.67961,5.17482
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.13842,-14.37952
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.06696,-13.36165
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.11016,4.59764
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.26502,0.9637
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.68397,0.52941
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.67925,0.53709
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.67591,0.54318
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.66318,0.82779
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.66055,0.83134
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.65588,0.84152
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.65169,0.84161
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.25504,0.99692
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.25254,1.00096
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.25375,1.01086
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.24154,1.03079
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.20279,0.97032
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.25414,1.04001
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.13583,-16.35806
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.859,3.841
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-56.40889,-1.4512
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.72308,-9.5925
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-56.20219,4.69772
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-46.18716,-0.94202
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.8444,-8.72103
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.2269,-16.48702
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.8389,-9.2395
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.11196,-8.75072
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.96135,-1.64686
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.95714,-1.67072
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.23384,3.94655
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.26292,3.33881
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.31321,3.35775
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.44094,3.34782
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.8726,-9.2144
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-51.31385,-0.13601
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.25633,-16.47256
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.20044,5.50083
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.52237,4.53784
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.13962,-16.52654
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-53.03407,5.07343
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.87768,3.88471
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.42006,5.96928
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.42005,5.96973
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.79324,-8.72756
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-36.10695,-8.97876
"Picumnus exilis buffonii Lafresnaye, 1845",-51.28625,-0.11582
"Picumnus exilis buffonii Lafresnaye, 1845",-59.98596,-3.09883
"Picumnus exilis buffonii Lafresnaye, 1845",-59.98624,-3.09772
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.50066,-1.55827
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.36773,-1.87257
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.50473,-1.55581
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.02858,-2.03545
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.02682,-1.98712
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.22945,5.46296
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.90548,-13.8585
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-70.22854,1.22183
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.83216,-3.79965
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.84477,-7.85318
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.10738,-3.06436
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.76092,-9.61278
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.37,4.87
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.91828,-1.27219
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.92556,-1.27468
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-47.73418,-3.26491
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.16972,-16.38768
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.1073,-3.06386
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.85622,-8.69403
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.85612,-8.69402
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.91361,3.82113
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.66997,-4.07364
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.98417,-3.12996
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.9444,-7.92634
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.89978,-2.39737
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-62.29964,-1.09641
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-62.30408,-1.09412
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-62.31892,-1.0818
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.36301,4.89556
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-48.44556,-1.45233
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.19262,-10.34477
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.84388,-7.1384
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.03132,-7.9035
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.9578,-2.35531
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.51299,4.46443
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-58.66322,4.61133
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.17458,-8.65468
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.02118,-16.32587
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.30362,4.7197
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.96706,3.86133
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.55375,-15.38219
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.67724,5.17558
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.32656,4.7414
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.0266,-3.0925
"Picumnus exilis pernambucensis J.T.Zimmer, 1947",-35.93258,-9.26248
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.91598,-8.04227
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.3365,4.94007
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.03152,-7.90428
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.038,-7.93344
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.21232,-14.73728
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.58051,5.60142
"Picumnus exilis undulatus Hargitt, 1889",-62.2446,1.4787
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-52.27913,4.88412
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.01088,-13.1926
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.0875,3.99707
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-62.19163,1.48312
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-51.88163,3.79754
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.45842,5.87701
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.31332,6.29209
"Picumnus exilis undulatus Hargitt, 1889",-55.44677,3.35019
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.91453,-8.09475
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.40841,-15.2029
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.01187,-16.19383
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.90417,-8.03676
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.6151,-2.68831
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.60451,-2.70353
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-48.29007,-3.73145
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.0789,-14.4366
"Picumnus exilis buffonii Lafresnaye, 1845",-55.9094,-1.6691
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.92882,3.86745
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.01524,-7.91573
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.03223,-7.90304
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.96434,-9.59601
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-38.03744,-12.56795
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-62.79137,-0.11314
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-62.74896,-0.25604
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-67.74567,4.01902
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.15918,-13.87808
Picumnus exilis exilis,-39.1395,-16.3458
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-56.888,-0.8025
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.02178,-7.91631
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.99917,-9.17194
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-36.00043,-9.17219
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.43029,-2.7471
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-48.60004,-5.04759
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-53.92975,5.74225
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.09415,-2.4645
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-51.18925,0.86385
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.01633,-14.30031
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.02681,-2.57457
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-62.85445,6.24228
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.79479,3.8008
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.17004,-8.65641
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-55.22866,5.4649
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.05053,-1.9781
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.17871,-16.3926
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-58.91007,4.24576
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.44379,5.9439
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.41658,6.13292
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.38273,5.96254
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-34.91603,-6.80902
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-61.73464,3.77936
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.528,2.82792
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.82212,-8.71289
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-60.63017,2.85487
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.17445,-8.72968
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-40.13355,-14.41406
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.15651,-8.65879
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-39.04112,-13.2868
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.30972,3.75194
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.51908,3.97309
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.5159,2.82457
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.65624,3.73656
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-59.55146,4.00149
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-35.10183,-8.67893
"Picumnus exilis (M.H.K.Lichtenstein, 1823)",-54.46801,2.22838
