sp,lon,lat
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.96929,-25.871
"Thalurania glaucopis (J.F.Gmelin, 1788)",-51.08037,-29.51817
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.07028,-25.75837
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.67432,-22.67002
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.1404,-25.53991
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.33369,-26.59102
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.95946,-25.85982
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.04581,-23.63174
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.01397,-24.04008
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.08188,-26.47149
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.35698,-26.64514
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.72741,-22.39022
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.63395,-22.47705
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.2132,-22.3001
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.17511,-23.51204
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.45037,-28.04211
"Thalurania glaucopis (J.F.Gmelin, 1788)",-39.16976,-16.3876
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.45206,-24.20533
"Thalurania glaucopis (J.F.Gmelin, 1788)",-52.43605,-31.65093
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.0103,-23.79177
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.28434,-25.37833
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.31312,-22.27676
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.68581,-23.27978
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.49789,-27.56556
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.87371,-22.95789
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.51939,-22.26637
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.25932,-23.39552
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.25975,-23.3958
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.99239,-24.0408
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.71789,-29.58133
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.58111,-29.45833
"Thalurania glaucopis (J.F.Gmelin, 1788)",-52.57975,-31.54177
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.03323,-23.4126
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.89549,-22.74096
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.01029,-23.7918
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.7651,-23.21485
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.87359,-17.94229
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.26137,-23.40189
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.78545,-23.52845
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.36535,-23.20496
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.19483,-23.03694
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.53825,-22.39316
"Thalurania glaucopis (J.F.Gmelin, 1788)",-37.64585,-11.6144
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.28165,-22.52247
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.59375,-22.66584
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.60817,-24.36204
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.31605,-23.69197
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.82301,-22.64738
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.02693,-20.39393
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.07883,-20.52169
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.06131,-20.48247
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.54321,-22.98281
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.70002,-23.77243
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.48859,-20.09775
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.70092,-27.39289
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.03965,-22.92509
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00773,-23.75174
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00779,-23.74894
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00531,-23.73665
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.0068,-23.74425
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00857,-23.74237
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00748,-23.75348
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.3554,-23.948
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.42495,-23.88154
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.74479,-20.46564
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.62702,-23.63927
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.42222,-24.27048
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.20481,-22.93605
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.83962,-23.16739
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.01454,-21.95161
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.95121,-22.90844
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.52467,-22.40536
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.56329,-22.49149
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.57311,-22.49345
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.58809,-26.99731
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00421,-23.7348
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.0085,-23.74248
"Thalurania glaucopis (J.F.Gmelin, 1788)",-51.92675,-29.59324
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.82518,-20.2392
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.2962,-23.76905
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.7442,-23.30884
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.32657,-23.8333
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.66719,-23.34154
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.95572,-25.58557
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.69667,-22.61343
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.4944,-27.47225
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.94152,-23.26165
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.96605,-23.20888
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.94925,-23.20701
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.92249,-23.28037
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.01307,-23.40371
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.68159,-28.24116
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.91355,-25.33723
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.81163,-25.0999
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.47095,-22.48461
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.63221,-26.97135
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.46037,-23.58122
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.90445,-22.95449
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.71656,-22.43428
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.6379,-26.30864
"Thalurania glaucopis (J.F.Gmelin, 1788)",-40.65947,-20.36413
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.50776,-28.63212
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.79119,-23.41335
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.96914,-25.87097
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.63632,-23.45222
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.17316,-23.51125
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.63461,-23.42406
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.58939,-25.59714
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.00302,-23.87267
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.81519,-29.3522
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.95674,-28.45727
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.92736,-21.71264
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.52031,-22.83853
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.09232,-25.52184
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.57014,-25.59333
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00822,-23.09816
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.2724,-22.94954
"Thalurania glaucopis (J.F.Gmelin, 1788)",-52.75875,-23.85852
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.56088,-24.74021
"Thalurania glaucopis (J.F.Gmelin, 1788)",-55.58354,-27.54358
"Thalurania glaucopis (J.F.Gmelin, 1788)",-40.14649,-14.37825
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.13892,-25.53076
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.3612,-21.01623
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.24764,-29.55733
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.28095,-29.57888
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.9903,-22.50308
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.53323,-29.70742
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.99083,-23.87897
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.52509,-22.43908
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.18312,-21.99713
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.18182,-21.9972
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.49221,-22.37579
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.36581,-22.39209
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.01654,-22.91566
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.98382,-22.50413
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.61951,-22.25277
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.01346,-24.34413
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.56976,-25.59323
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.09019,-29.53611
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.73801,-22.4128
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.08926,-23.44255
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.31139,-22.50529
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.40199,-22.9647
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.74282,-27.72897
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.77256,-22.45283
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.08974,-23.44338
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.86031,-22.47964
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.39162,-22.44981
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.51252,-27.53135
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.66226,-23.32735
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.76007,-29.60871
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.60016,-22.44282
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.84558,-23.53438
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.45118,-25.68013
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.74386,-20.46574
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.40997,-24.21714
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.98167,-26.52072
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.98886,-22.92514
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.98886,-22.9249
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.99102,-22.47287
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.46039,-23.10799
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.78954,-22.86392
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.79045,-27.08342
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.41057,-24.21537
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.30088,-20.68509
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.95664,-23.37422
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.96405,-23.84263
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.70942,-23.21907
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.80341,-23.20404
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.38336,-12.56227
"Thalurania glaucopis (J.F.Gmelin, 1788)",-39.1905,-16.48619
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.32357,-23.76579
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.09576,-26.44103
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.15221,-27.67185
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.56119,-24.00366
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.30721,-23.78319
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.5957,-22.7312
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.30355,-23.77178
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.91528,-22.90241
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.21143,-25.56119
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.50263,-22.3644
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.53872,-22.33463
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.35316,-23.81053
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.46513,-23.85088
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.07992,-27.13294
"Thalurania glaucopis (J.F.Gmelin, 1788)",-39.01792,-14.30142
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.41072,-24.21524
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.40946,-24.26784
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.03623,-22.03457
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.13076,-23.36673
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.39956,-23.84858
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.60557,-22.77668
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.80819,-19.88123
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.27114,-21.06851
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.10982,-22.89231
"Thalurania glaucopis (J.F.Gmelin, 1788)",-40.21534,-14.32966
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.97987,-23.05885
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.83233,-23.17571
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.49958,-22.88562
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.99939,-29.55659
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.5798,-25.61212
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.92441,-24.39576
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.78534,-24.52819
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.77695,-23.61346
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.73285,-24.10425
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.31396,-25.56904
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.18121,-21.99731
"Thalurania glaucopis (J.F.Gmelin, 1788)",-51.23733,-29.11249
"Thalurania glaucopis (J.F.Gmelin, 1788)",-40.60003,-19.93627
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00743,-23.74726
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.00776,-23.73785
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.62337,-23.63876
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.02342,-20.39978
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.61429,-22.41427
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.49706,-22.31008
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.83721,-22.37593
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.2241,-22.96796
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.71611,-26.77603
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.47724,-23.819
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.6179,-19.9975
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.38739,-12.5605
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.61282,-26.08462
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.55534,-22.81416
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.99302,-27.70359
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.98044,-23.82037
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.97599,-25.8573
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.68031,-26.62099
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.61489,-26.08392
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.92734,-21.7126
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.658,-26.965
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.7639,-23.216
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.63174,-28.65326
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.60451,-22.41749
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.89917,-22.76135
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.49523,-28.63945
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.24488,-26.42528
"Thalurania glaucopis (J.F.Gmelin, 1788)",-51.39854,-29.65853
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.12905,-23.22996
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.72176,-23.55509
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.38994,-23.05048
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.20645,-22.44892
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.58087,-25.60061
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.06293,-23.4011
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.94535,-24.24728
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.98778,-22.93049
"Thalurania glaucopis (J.F.Gmelin, 1788)",-51.20246,-29.13278
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.42489,-27.49836
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.36723,-25.57704
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.87781,-22.67578
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.66273,-26.28116
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.65408,-26.27684
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.40731,-27.41722
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.74735,-29.57291
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.78574,-23.52876
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.60683,-25.05117
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.2757,-26.48496
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.66974,-23.35123
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.51018,-24.01712
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.54071,-22.87535
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.75865,-23.22359
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.09659,-26.21075
"Thalurania glaucopis (J.F.Gmelin, 1788)",-51.12305,-29.57169
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.81247,-22.35669
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.36954,-26.24534
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.76656,-23.22629
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.86668,-23.61209
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.12638,-27.84112
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.3174,-12.8977
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.64178,-26.31038
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.50251,-23.56696
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.57729,-25.63549
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.54024,-22.40103
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.50688,-23.81463
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.63718,-23.33085
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.53021,-23.28828
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.40865,-23.1944
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.87304,-23.56359
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.79062,-27.78041
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.28652,-25.27291
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.62054,-23.33532
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.36476,-23.08701
"Thalurania glaucopis (J.F.Gmelin, 1788)",-40.14159,-14.6612
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.54185,-25.62089
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.36953,-26.24527
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.75915,-23.22492
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.52027,-22.26668
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.99939,-26.37629
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.52249,-22.51617
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.75843,-23.56108
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.66236,-27.21592
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.27161,-26.47556
"Thalurania glaucopis (J.F.Gmelin, 1788)",-39.14722,-14.61732
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.4716,-23.847
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.72886,-22.94268
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.82587,-22.90223
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.59297,-22.66431
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.24017,-26.37679
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.24762,-26.37962
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.5075,-22.26161
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.26342,-22.48535
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.2194,-25.3433
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.04707,-23.07128
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.79076,-25.72383
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.09741,-26.22472
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.36951,-26.24535
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.17559,-23.51223
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.24609,-29.53228
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.40899,-27.42311
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.18106,-23.96946
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.80952,-22.77848
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.003,-22.55982
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.6437,-26.31191
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.01587,-22.93173
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.87596,-22.67551
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.57726,-22.64572
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.01655,-27.26015
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.17075,-26.28391
"Thalurania glaucopis (J.F.Gmelin, 1788)",-40.85064,-20.20765
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.26647,-20.03661
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45,-23.4
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.01544,-25.38503
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.34672,-25.84825
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.01124,-22.26198
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.78975,-25.72671
"Thalurania glaucopis (J.F.Gmelin, 1788)",-47.99952,-24.69059
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.59711,-24.58532
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.18231,-25.23566
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.2237,-22.96815
"Thalurania glaucopis (J.F.Gmelin, 1788)",-43.22623,-22.9669
"Thalurania glaucopis (J.F.Gmelin, 1788)",-39.0347,-14.79813
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.51999,-22.26657
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.51409,-27.73162
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.61411,-29.69418
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.76505,-20.58147
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.84858,-20.41483
"Thalurania glaucopis (J.F.Gmelin, 1788)",-44.52,-22.26659
"Thalurania glaucopis (J.F.Gmelin, 1788)",-42.02397,-22.97084
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.85875,-23.55413
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.20704,-22.86339
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.72042,-27.17731
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.71923,-27.17769
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.53873,-25.57507
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.52396,-27.71722
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.4518,-25.67625
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.45393,-25.67715
"Thalurania glaucopis (J.F.Gmelin, 1788)",-45.41422,-22.71794
"Thalurania glaucopis (J.F.Gmelin, 1788)",-41.77533,-20.58025
"Thalurania glaucopis (J.F.Gmelin, 1788)",-46.4665,-22.74533
"Thalurania glaucopis (J.F.Gmelin, 1788)",-50.78653,-25.72053
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.56082,-27.80829
"Thalurania glaucopis (J.F.Gmelin, 1788)",-53.75949,-29.61006
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.75022,-27.11591
"Thalurania glaucopis (J.F.Gmelin, 1788)",-49.83937,-29.38346
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.74439,-26.49603
"Thalurania glaucopis (J.F.Gmelin, 1788)",-54.44789,-25.68573
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.74789,-26.48813
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.50897,-27.63775
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.69804,-27.11781
"Thalurania glaucopis (J.F.Gmelin, 1788)",-48.80418,-27.56784
