sp,lon,lat
"Caryothraustes canadensis (Linnaeus, 1766)",-40.67312,-20.30025
"Caryothraustes canadensis (Linnaeus, 1766)",-42.54942,-19.66764
"Caryothraustes canadensis (Linnaeus, 1766)",-39.08614,-14.25294
"Caryothraustes canadensis (Linnaeus, 1766)",-40.13454,-14.41322
"Caryothraustes canadensis (Linnaeus, 1766)",-43.64851,-3.34918
"Caryothraustes canadensis (Linnaeus, 1766)",-43.31555,-22.56443
"Caryothraustes canadensis (Linnaeus, 1766)",-40.55315,-19.90731
"Caryothraustes canadensis (Linnaeus, 1766)",-42.77093,-22.45095
"Caryothraustes canadensis (Linnaeus, 1766)",-53.41657,3.85455
"Caryothraustes canadensis brasiliensis Cabanis, 1851",-43.00238,-22.49684
"Caryothraustes canadensis (Linnaeus, 1766)",-40.07159,-19.15007
"Caryothraustes canadensis (Linnaeus, 1766)",-40.47921,-20.27294
"Caryothraustes canadensis (Linnaeus, 1766)",-35.79972,-9.25389
"Caryothraustes canadensis (Linnaeus, 1766)",-43.43824,-22.58627
"Caryothraustes canadensis (Linnaeus, 1766)",-40.08946,-19.01668
"Caryothraustes canadensis (Linnaeus, 1766)",-40.15528,-14.39638
"Caryothraustes canadensis (Linnaeus, 1766)",-43.05981,-22.49022
"Caryothraustes canadensis (Linnaeus, 1766)",-35.88053,-9.21796
"Caryothraustes canadensis (Linnaeus, 1766)",-40.67072,-20.36691
"Caryothraustes canadensis (Linnaeus, 1766)",-48.30362,-1.23209
"Caryothraustes canadensis (Linnaeus, 1766)",-53.91109,5.48216
"Caryothraustes canadensis (Linnaeus, 1766)",-39.03035,-14.33346
"Caryothraustes canadensis (Linnaeus, 1766)",-60.09987,-2.81362
"Caryothraustes canadensis (Linnaeus, 1766)",-67.20393,2.3177
"Caryothraustes canadensis (Linnaeus, 1766)",-67.22831,2.29844
"Caryothraustes canadensis (Linnaeus, 1766)",-67.22288,2.28865
"Caryothraustes canadensis (Linnaeus, 1766)",-67.11161,1.95749
"Caryothraustes canadensis (Linnaeus, 1766)",-67.11769,1.95855
"Caryothraustes canadensis (Linnaeus, 1766)",-67.01865,1.75314
"Caryothraustes canadensis (Linnaeus, 1766)",-43.00226,-22.49484
"Caryothraustes canadensis (Linnaeus, 1766)",-59.4318,5.48587
"Caryothraustes canadensis (Linnaeus, 1766)",-42.73801,-22.4128
"Caryothraustes canadensis (Linnaeus, 1766)",-35.78167,-9.24286
"Caryothraustes canadensis (Linnaeus, 1766)",-40.1356,-14.41317
"Caryothraustes canadensis (Linnaeus, 1766)",-52.90006,4.4515
"Caryothraustes canadensis (Linnaeus, 1766)",-67.8813,3.8809
"Caryothraustes canadensis (Linnaeus, 1766)",-40.66393,-20.3691
"Caryothraustes canadensis (Linnaeus, 1766)",-59.25529,3.33072
"Caryothraustes canadensis (Linnaeus, 1766)",-46.82733,-3.51072
"Caryothraustes canadensis (Linnaeus, 1766)",-42.99184,-22.45235
"Caryothraustes canadensis (Linnaeus, 1766)",-70.08264,1.11909
"Caryothraustes canadensis (Linnaeus, 1766)",-53.27478,3.60161
"Caryothraustes canadensis (Linnaeus, 1766)",-67.88121,3.88084
"Caryothraustes canadensis (Linnaeus, 1766)",-54.15426,3.81169
"Caryothraustes canadensis (Linnaeus, 1766)",-51.88236,3.85079
"Caryothraustes canadensis (Linnaeus, 1766)",-67.88287,3.88017
"Caryothraustes canadensis (Linnaeus, 1766)",-53.28318,3.59027
"Caryothraustes canadensis (Linnaeus, 1766)",-53.17479,3.61144
"Caryothraustes canadensis (Linnaeus, 1766)",-55.41426,4.6403
"Caryothraustes canadensis (Linnaeus, 1766)",-70.20713,1.21003
"Caryothraustes canadensis (Linnaeus, 1766)",-70.22988,1.2297
"Caryothraustes canadensis (Linnaeus, 1766)",-70.12187,1.13552
"Caryothraustes canadensis (Linnaeus, 1766)",-55.43837,4.6426
"Caryothraustes canadensis (Linnaeus, 1766)",-60.05254,-1.98757
"Caryothraustes canadensis (Linnaeus, 1766)",-42.79691,-22.43809
"Caryothraustes canadensis (Linnaeus, 1766)",-42.80773,-22.42686
"Caryothraustes canadensis (Linnaeus, 1766)",-39.9765,-19.05774
"Caryothraustes canadensis (Linnaeus, 1766)",-67.89125,3.89746
"Caryothraustes canadensis (Linnaeus, 1766)",-59.97548,-2.93003
"Caryothraustes canadensis (Linnaeus, 1766)",-60.11382,-2.58563
